0.214186,0.214186,0.314203,0.314203,0.314203,0.314203,0.314203,0.314203,0.314203,0.314203,0.314203,0.314203,0.314203,0.314203,0.314203,0.314203,0.316351,0.316351,0.316351,0.316351,0.511568,0.511568,0.511568,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.554383,0.565540,0.565540,0.565540,0.565540,0.565540,0.565540,0.565540,0.565540,0.565540,0.565540,0.565540,0.565540,0.565540,0.565540,0.565540,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,0.582994,
0.210416,0.210416,0.273994,0.273994,0.273994,0.273994,0.273994,0.273994,0.273994,0.273994,0.273994,0.273994,0.273994,0.273994,0.273994,0.273994,0.273994,0.273994,0.273994,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,0.350341,
0.095898,0.118520,0.190033,0.190033,0.190033,0.190033,0.190033,0.190033,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.332456,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.388101,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,0.405117,
0.087523,0.087523,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.326457,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,0.413463,
0.104070,0.104070,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.243470,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,0.258873,
0.138444,0.138444,0.208189,0.208189,0.208189,0.208189,0.208189,0.208189,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.356128,0.357352,0.357352,0.357352,0.357352,0.357352,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,0.540642,
0.171407,0.171407,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.223002,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.280065,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,0.322741,
0.123508,0.123508,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.199818,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.259201,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,0.264944,
0.125305,0.125305,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.283862,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,0.302449,
0.186585,0.186585,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,0.361946,
